txn_id,date,account_id,description,amount,type,category,mode,balance,raw_text,source
TXN92684034983,2025-02-10,ACC100005,Upi/Vmandal4947/Bigbasket Ref:167789,-2386.41,DEBIT,Groceries,UPI,26230.41,2025-02-10 Upi/Vmandal4947/Bigbasket Ref:167789 -2386.41,synthetic
TXN92849037017,2025-02-10,ACC100005,POS DMart Barasat,-1180.51,DEBIT,Groceries,POS,25049.9,2025-02-10 POS DMart Barasat -1180.51,synthetic
TXN94816069401,2025-02-10,ACC100005,NETBANKING GoAir Ref:489989,-16870.06,DEBIT,Travel,NETBANKING,8179.84,2025-02-10 NETBANKING GoAir Ref:489989 -16870.06,synthetic
TXN98281109105,2025-02-09,ACC100005,TRANSFER FROM SELF Ref:146284,10696.53,CREDIT,Transfer,NEFT,,,
TXN95254076072,2025-02-10,ACC100005,UPI/nagarajanupadhriti87/Uber Ref:546916,-17077.87,DEBIT,Travel,UPI,1798.5,2025-02-10 UPI/nagarajanupadhriti87/Uber Ref:546916 -17077.87,synthetic
TXN98281109114,2025-02-09,ACC100005,TRANSFER FROM SELF Ref:237174,60449.71,CREDIT,Transfer,NEFT,,,
TXN96142091549,2025-02-10,ACC100005,IMPS IMPS Transfer Ref:309358,-59410.51,DEBIT,Transfer,IMPS,2837.7,2025-02-10 IMPS IMPS Transfer Ref:309358 -59410.51,synthetic
TXN93057040145,2025-02-11,ACC100005,UPI/advika081748/BigBasket Ref:488680,-862.63,DEBIT,Groceries,UPI,1975.07,2025-02-11 UPI/advika081748/BigBasket Ref:488680 -862.63,synthetic
TXN98281109135,2025-02-10,ACC100005,TRANSFER FROM SELF Ref:989554,55030.41,CREDIT,Transfer,NEFT,,,
TXN93641048661,2025-02-11,ACC100005,UPI/QSURI8984/AJIO REF:121705,-52500.0,DEBIT,Shopping,UPI,4505.48,2025-02-11 UPI/QSURI8984/AJIO REF:121705 -52500.0,synthetic
TXN90829006556,2025-02-12,ACC100005,SALARY CREDIT INFOSYS Ref:56878,126265.28,CREDIT,Salary,NEFT,130770.76,2025-02-12 SALARY CREDIT INFOSYS Ref:56878 126265.28,synthetic
TXN91049010470,2025-02-12,ACC100005,NEFT Accomm Rent Ref:779443,-24072.42,DEBIT,Rent,NEFT,106698.34,2025-02-12 NEFT Accomm Rent Ref:779443 -24072.42,synthetic
TXN94419061972,2025-02-12,ACC100005,BESCOM quod,-8632.21,DEBIT,Bills,ECS,98066.13,2025-02-12 BESCOM quod -8632.21,synthetic
TXN95234075793,2025-02-12,ACC100005,POS IRCTC Bhind,-12119.36,DEBIT,Travel,POS,85946.77,2025-02-12 POS IRCTC Bhind -12119.36,synthetic
TXN91035010219,2025-02-13,ACC100005,NEFT H0USE RENT REF:475531,-9485.4,DEBIT,Rent,NEFT,76461.37,2025-02-13 NEFT H0USE RENT REF:475531 -9485.4,synthetic
TXN91129011649,2025-02-13,ACC100005,Apartment Rent ex,-26435.85,DEBIT,Rent,ECS,50025.52,2025-02-13 Apartment Rent ex -26435.85,synthetic
TXN93341044453,2025-02-13,ACC100005,POS AJIO Anantapur,-33385.12,DEBIT,Shopping,POS,16640.4,2025-02-13 POS AJIO Anantapur -33385.12,synthetic
TXN98281109213,2025-02-12,ACC100005,TRANSFER FROM SELF Ref:672786,20560.23,CREDIT,Transfer,NEFT,,,
TXN93864052168,2025-02-13,ACC100005,POS AJIO Navi Mumbai,-32678.24,DEBIT,Shopping,POS,4522.39,2025-02-13 POS AJIO Navi Mumbai -32678.24,synthetic
TXN98281109224,2025-02-12,ACC100005,TRANSFER FROM SELF Ref:581690,120500.78,CREDIT,Transfer,NEFT,,,
TXN95820086517,2025-02-13,ACC100005,NEFT NEFT Transfer Ref:897235,-123843.54,DEBIT,Transfer,NEFT,1179.63,2025-02-13 NEFT NEFT Transfer Ref:897235 -123843.54,synthetic
TXN91953024592,2025-02-14,ACC100005,POS CAFE COFFEE DAY SAHARSA,-512.2,DEBIT,Food & Dining,POS,667.43,2025-02-14 POS CAFE COFFEE DAY SAHARSA -512.2,synthetic
TXN98281109245,2025-02-14,ACC100005,TRANSFER FROM SELF Ref:963440,8334.01,CREDIT,Transfer,NEFT,,,
TXN94637066350,2025-02-15,ACC100005,Jio eos,-8442.32,DEBIT,Bills,ECS,559.12,2025-02-15 Jio eos -8442.32,synthetic
TXN98281109256,2025-02-14,ACC100005,Transfer From Self Ref:623757,7435.85,CREDIT,Transfer,NEFT,,,
TXN94688067108,2025-02-15,ACC100005,BESCOM saepe,-3074.56,DEBIT,Bills,ECS,4920.41,2025-02-15 BESCOM saepe -3074.56,synthetic
TXN95620083211,2025-02-15,ACC100005,UPI/chaudhryxavier340/IMPS Transfer Ref:384119,172173.86,CREDIT,Transfer,UPI,177094.27,2025-02-15 UPI/chaudhryxavier340/IMPS Transfer Ref:384119 172173.86,synthetic
TXN95443079485,2025-02-16,ACC100005,NFET EMI HDFC REF:592877,-8071.62,DEBIT,EMI,NEFT,169022.65,2025-02-16 NFET EMI HDFC REF:592877 -8071.62,synthetic
TXN90559001292,2025-02-17,ACC100005,SALARY  CREDIT HCL Ref:11769,42442.01,CREDIT,Salary,NEFT,211464.66,2025-02-17 SALARY  CREDIT HCL Ref:11769 42442.01,synthetic
TXN90775005187,2025-02-17,ACC100005,SALARY CREDIT HCL Ref:61608,60209.82,CREDIT,Salary,NEFT,271674.48,2025-02-17 SALARY CREDIT HCL Ref:61608 60209.82,synthetic
TXN90829006418,2025-02-17,ACC100005,SALARY CREDIT HCL Ref:36686,123475.39,CREDIT,Salary,NEFT,395149.87,2025-02-17 SALARY CREDIT HCL Ref:36686 123475.39,synthetic
TXN92593033525,2025-02-17,ACC100005,Pos Spencer'S Navi Mumbai,-161.48,DEBIT,Groceries,POS,394988.39,2025-02-17 Pos Spencer'S Navi Mumbai -161.48,synthetic
TXN93819051418,2025-02-17,ACC100005,POS Ajio Firozabad,-2981.5,DEBIT,Shopping,POS,392006.89,2025-02-17 POS Ajio Firozabad -2981.5,synthetic
TXN94020054843,2025-02-17,ACC100005,POS Ajio Bardhaman,-50549.55,DEBIT,Shopping,POS,341457.34,2025-02-17 POS Ajio Bardhaman -50549.55,synthetic
TXN95962088699,2025-02-17,ACC100005,IMPS NEFT Transfer Ref:380876,-2435.57,DEBIT,Transfer,IMPS,339021.77,2025-02-17 IMPS NEFT Transfer Ref:380876 -2435.57,synthetic
TXN96521098703,2025-02-17,ACC100005,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-9901.76,DEBIT,Cash,ATM,329120.01,2025-02-17 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -9901.76,synthetic
TXN96262093655,2025-02-18,ACC100005,POS INDIANOIL NADIAD,-1036.68,DEBIT,Fuel,POS,328083.33,2025-02-18 POS INDIANOIL NADIAD -1036.68,synthetic
TXN93444045859,2025-02-19,ACC100005,UPI/magarjagvi7544/Ajio Ref:316832,-23836.86,DEBIT,Shopping,UPI,304246.47,2025-02-19 UPI/magarjagvi7544/Ajio Ref:316832 -23836.86,synthetic
TXN94070055516,2025-02-19,ACC100005,NETBANKING AJIO Ref:472460,-36008.69,DEBIT,Shopping,NETBANKING,268237.78,2025-02-19 NETBANKING AJIO Ref:472460 -36008.69,synthetic
TXN94224058525,2025-02-19,ACC100005,UPI/omyaraj6887/Myntra Ref:369862,-42007.3,DEBIT,Shopping,UPI,226230.48,2025-02-19 UPI/omyaraj6887/Myntra Ref:369862 -42007.3,synthetic
TXN96122091213,2025-02-19,ACC100005,IMPS UPI Transfer Ref:686770,-140360.18,DEBIT,Transfer,IMPS,85870.3,2025-02-19 IMPS UPI Transfer Ref:686770 -140360.18,synthetic
TXN90750004847,2025-02-20,ACC100005,SALARY CREDIT TCS Ref:15429,61686.72,CREDIT,Salary,NEFT,147557.02,2025-02-20 SALARY CREDIT TCS Ref:15429 61686.72,synthetic
TXN91210013264,2025-02-20,ACC100005,NEFT Accomm Rent Ref:977147,-12867.62,DEBIT,Rent,NEFT,134689.4,2025-02-20 NEFT Accomm Rent Ref:977147 -12867.62,synthetic
TXN92714035239,2025-02-20,ACC100005,POS MoreS upermarket Akola,-2182.15,DEBIT,Groceries,POS,132507.25,2025-02-20 POS MoreS upermarket Akola -2182.15,synthetic
TXN94402061659,2025-02-20,ACC100005,BSNL rerum,-7442.35,DEBIT,Bills,ECS,125064.9,2025-02-20 BSNL rerum -7442.35,synthetic
TXN95336077319,2025-02-20,ACC100005,POS IRCTC Barasat,-5744.72,DEBIT,Travel,POS,119320.18,2025-02-20 POS IRCTC Barasat -5744.72,synthetic
TXN93309043921,2025-02-21,ACC100005,UPI/twalla3614/Spencer's Ref:684091,-355.78,DEBIT,Groceries,UPI,118964.4,2025-02-21 UPI/twalla3614/Spencer's Ref:684091 -355.78,synthetic
TXN95019072414,2025-02-21,ACC100005,UPI/abhimanyu076554/IRCTC Ref:246747,-5852.82,DEBIT,Travel,UPI,113111.58,2025-02-21 UPI/abhimanyu076554/IRCTC Ref:246747 -5852.82,synthetic
TXN95721084942,2025-02-21,ACC100005,IMPS NEFT Transfer Ref:271922,161366.3,CREDIT,Transfer,IMPS,274477.88,2025-02-21 IMPS NEFT Transfer Ref:271922 161366.3,synthetic
TXN93244042999,2025-02-22,ACC100005,UPI/samuel047037/Reliance Fresh Ref:875394,-923.03,DEBIT,Groceries,UPI,273554.85,2025-02-22 UPI/samuel047037/Reliance Fresh Ref:875394 -923.03,synthetic
TXN93247043046,2025-02-22,ACC100005,UPI/thomas816796/More Supermarket Ref:687513,-1934.63,DEBIT,Groceries,UPI,271620.22,2025-02-22 UPI/thomas816796/More Supermarket Ref:687513 -1934.63,synthetic
TXN93712049786,2025-02-22,ACC100005,UPI/gyohannan9795/Amazon Ref:123534,-18729.92,DEBIT,Shopping,UPI,252890.3,2025-02-22 UPI/gyohannan9795/Amazon Ref:123534 -18729.92,synthetic
TXN91959024682,2025-02-23,ACC100005,POS Cafe Coffee Day Ulhasnagar,-1265.22,DEBIT,Food & Dining,POS,251625.08,2025-02-23 POS Cafe Coffee Day Ulhasnagar -1265.22,synthetic
TXN93278043434,2025-02-23,ACC100005,NETBANKING Spencer's Ref:469657,-359.87,DEBIT,Groceries,NETBANKING,251265.21,2025-02-23 NETBANKING Spencer's Ref:469657 -359.87,synthetic
TXN95765085604,2025-02-23,ACC100005,UPI/zdugar1619/NEFT  Transfer Ref:682425,-25428.51,DEBIT,Transfer,UPI,225836.7,2025-02-23 UPI/zdugar1619/NEFT  Transfer Ref:682425 -25428.51,synthetic
TXN93035039823,2025-02-24,ACC100005,UPI/bajajwaida4927/BigBasket Ref:644645,-201.35,DEBIT,Groceries,UPI,225635.35,2025-02-24 UPI/bajajwaida4927/BigBasket Ref:644645 -201.35,synthetic
TXN94568064877,2025-02-24,ACC100005,NETBANKING BSNL Ref:620496,-2537.47,DEBIT,Bills,NETBANKING,223097.88,2025-02-24 NETBANKING BSNL Ref:620496 -2537.47,synthetic
TXN94766068517,2025-02-24,ACC100005,UPI/isingh8211/Airtel Ref:107088,-8197.08,DEBIT,Bills,UPI,214900.8,2025-02-24 UPI/isingh8211/Airtel Ref:107088 -8197.08,synthetic
TXN90797005829,2025-02-25,ACC100005,SALARY CREDIT INFOSYS Ref:34372,37586.41,CREDIT,Salary,NEFT,252487.21,2025-02-25 SALARY CREDIT INFOSYS Ref:34372 37586.41,synthetic
TXN90880007585,2025-02-25,ACC100005,SALARY CREDIT WIPRO Ref:87867,182889.26,CREDIT,Salary,NEFT,435376.47,2025-02-25 SALARY CREDIT WIPRO Ref:87867 182889.26,synthetic
TXN91808022396,2025-02-25,ACC100005,Pos Swiggy Suryapet,-1741.51,DEBIT,Food & Dining,POS,433634.96,2025-02-25 Pos Swiggy Suryapet -1741.51,synthetic
TXN91927024187,2025-02-25,ACC100005,UPI/bbrahmbhatt9582/Cafe Coffee Day Ref:588477,-938.07,DEBIT,Food & Dining,UPI,432696.89,2025-02-25 UPI/bbrahmbhatt9582/Cafe Coffee Day Ref:588477 -938.07,synthetic
TXN92264028983,2025-02-25,ACC100005,UPI/SHARMAEDHITHA8786/ZOMATO REF:826519,-1370.12,DEBIT,Food & Dining,UPI,431326.77,2025-02-25 UPI/SHARMAEDHITHA8786/ZOMATO REF:826519 -1370.12,synthetic
TXN94578065058,2025-02-25,ACC100005,NETBANKING Jio Ref:364629,-10038.28,DEBIT,Bills,NETBANKING,421288.49,2025-02-25 NETBANKING Jio Ref:364629 -10038.28,synthetic
TXN96440097175,2025-02-25,ACC100005,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-9499.09,DEBIT,Cash,ATM,411789.4,2025-02-25 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -9499.09,synthetic
TXN90724004192,2025-02-26,ACC100005,SALARY CREDIT HCL Ref:74817,16102.9,CREDIT,Salary,NEFT,427892.3,2025-02-26 SALARY CREDIT HCL Ref:74817 16102.9,synthetic
TXN92669034740,2025-02-26,ACC100005,UPI/dattabhavna495/BigBasket Ref:254917,-2158.03,DEBIT,Groceries,UPI,425734.27,2025-02-26 UPI/dattabhavna495/BigBasket Ref:254917 -2158.03,synthetic
TXN93423045621,2025-02-27,ACC100005,UPI/goelyachana9096/AJIO Ref:212570,-28463.76,DEBIT,Shopping,UPI,397270.51,2025-02-27 UPI/goelyachana9096/AJIO Ref:212570 -28463.76,synthetic
TXN93614048189,2025-02-27,ACC100005,UPI/vedaganesh9520/Flipkart Ref:612247,-12193.47,DEBIT,Shopping,UPI,385077.04,2025-02-27 UPI/vedaganesh9520/Flipkart Ref:612247 -12193.47,synthetic
TXN95564081996,2025-02-27,ACC100005,NEFT EMI SBI Ref:117694,-3672.69,DEBIT,EMI,NEFT,381404.35,2025-02-27 NEFT EMI SBI Ref:117694 -3672.69,synthetic
TXN95705084641,2025-02-27,ACC100005,UPI/yash496075/IMPS Transfer Ref:862581,-61125.86,DEBIT,Transfer,UPI,320278.49,2025-02-27 UPI/yash496075/IMPS Transfer Ref:862581 -61125.86,synthetic
TXN96038089849,2025-02-27,ACC100005,IMPS IMPS Transfer Ref:795028,136447.11,CREDIT,Transfer,IMPS,456725.6,2025-02-27 IMPS IMPS Transfer Ref:795028 136447.11,synthetic
TXN96456097260,2025-02-27,ACC100005,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-7273.6,DEBIT,Cash,ATM,449452.0,2025-02-27 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -7273.6,synthetic
TXN96579099861,2025-02-27,ACC100005,Pos Vendor Payment Bidhannagar,-6770.05,DEBIT,Other,POS,442681.95,2025-02-27 Pos Vendor Payment Bidhannagar -6770.05,synthetic
TXN90525000442,2025-02-28,ACC100005,SALARY CREDIT TCS Ref:16322,94849.69,CREDIT,Salary,NEFT,537531.64,2025-02-28 SALARY CREDIT TCS Ref:16322 94849.69,synthetic
TXN90988009384,2025-02-28,ACC100005,NEFT House Rent Ref:896994,-13265.36,DEBIT,Rent,NEFT,524266.28,2025-02-28 NEFT House Rent Ref:896994 -13265.36,synthetic
TXN92572033348,2025-02-28,ACC100005,UPI/chaayaluthra4940/Reliance Fresh Ref:236340,-2790.33,DEBIT,Groceries,UPI,521475.95,2025-02-28 UPI/chaayaluthra4940/Reliance Fresh Ref:236340 -2790.33,synthetic
TXN92994039247,2025-02-28,ACC100005,UPI/devika389354/Reliance Fresh Ref:462712,-1513.83,DEBIT,Groceries,UPI,519962.12,2025-02-28 UPI/devika389354/Reliance Fresh Ref:462712 -1513.83,synthetic
TXN94164057439,2025-02-28,ACC100005,Netbanking Flipkart Ref:672547,-2945.27,DEBIT,Shopping,NETBANKING,517016.85,2025-02-28 Netbanking Flipkart Ref:672547 -2945.27,synthetic
TXN96333094884,2025-02-28,ACC100005,POS  IndianOil Bidar,-330.53,DEBIT,Fuel,POS,516686.32,2025-02-28 POS  IndianOil Bidar -330.53,synthetic
TXN90955008836,2025-03-01,ACC100005,NEFT House Rent Ref:694699,-19603.08,DEBIT,Rent,NEFT,497083.24,2025-03-01 NEFT House Rent Ref:694699 -19603.08,synthetic
TXN91472017313,2025-03-01,ACC100005,UPI/uchaudhary4875/Swiggy Ref:811327,-1433.18,DEBIT,Food & Dining,UPI,495650.06,2025-03-01 UPI/uchaudhary4875/Swiggy Ref:811327 -1433.18,synthetic
TXN93980053936,2025-03-01,ACC100005,UPI/gillatharv9025/Myntra Ref:689364,-43114.7,DEBIT,Shopping,UPI,452535.36,2025-03-01 UPI/gillatharv9025/Myntra Ref:689364 -43114.7,synthetic
TXN95589082571,2025-03-01,ACC100005,EMI SBI exercitationem,-4605.78,DEBIT,EMI,ECS,447929.58,2025-03-01 EMI SBI exercitationem -4605.78,synthetic
TXN95860087111,2025-03-01,ACC100005,UPI/arjunmohan7007/IMPS Transfer Ref:917012,-58612.38,DEBIT,Transfer,UPI,389317.2,2025-03-01 UPI/arjunmohan7007/IMPS Transfer Ref:917012 -58612.38,synthetic
TXN91200013034,2025-03-02,ACC100005,NEFT Apartment Rent Ref:457191,-27898.25,DEBIT,Rent,NEFT,361418.95,2025-03-02 NEFT Apartment Rent Ref:457191 -27898.25,synthetic
TXN93541047190,2025-03-02,ACC100005,POS Myntra Mathura,-4493.03,DEBIT,Shopping,POS,356925.92,2025-03-02 POS Myntra Mathura -4493.03,synthetic
TXN94383061465,2025-03-02,ACC100005,BESCOM libero,-10126.53,DEBIT,Bills,ECS,346799.39,2025-03-02 BESCOM libero -10126.53,synthetic
TXN94728067798,2025-03-03,ACC100005,BESCOM debitis,-5959.33,DEBIT,Bills,ECS,340840.06,2025-03-03 BESCOM debitis -5959.33,synthetic
TXN91810022412,2025-03-04,ACC100005,Pos Cafe Coffee Day Ambala,-1355.17,DEBIT,Food & Dining,POS,339484.89,2025-03-04 Pos Cafe Coffee Day Ambala -1355.17,synthetic
TXN92535032872,2025-03-04,ACC100005,UPI/oeshi802943/DMart Ref:381618,-421.11,DEBIT,Groceries,UPI,339063.78,2025-03-04 UPI/oeshi802943/DMart Ref:381618 -421.11,synthetic
TXN94351060768,2025-03-04,ACC100005,BSNL doloremque,-5149.73,DEBIT,Bills,ECS,333914.05,2025-03-04 BSNL doloremque -5149.73,synthetic
TXN96295094256,2025-03-04,ACC100005,POS IndianOil Thrissur,-6421.94,DEBIT,Fuel,POS,327492.11,2025-03-04 POS IndianOil Thrissur -6421.94,synthetic
TXN94425062126,2025-03-05,ACC100005,UPI/mshanker7996/BESCOM Ref:389772,-8717.02,DEBIT,Bills,UPI,318775.09,2025-03-05 UPI/mshanker7996/BESCOM Ref:389772 -8717.02,synthetic
TXN93126041212,2025-03-06,ACC100005,NETBANKING Spencer's Ref:590756,-2337.26,DEBIT,Groceries,NETBANKING,316437.83,2025-03-06 NETBANKING Spencer's Ref:590756 -2337.26,synthetic
TXN93444045986,2025-03-06,ACC100005,UPI/binamitter6384/Amazon Ref:942647,-15518.09,DEBIT,Shopping,UPI,300919.74,2025-03-06 UPI/binamitter6384/Amazon Ref:942647 -15518.09,synthetic
TXN95923088114,2025-03-06,ACC100005,Imps Upi Transfer Ref:452838,67504.18,CREDIT,Transfer,IMPS,368423.92,2025-03-06 Imps Upi Transfer Ref:452838 67504.18,synthetic
TXN90658002994,2025-03-07,ACC100005,SALARY CREDIT TCS REF:35239,175118.21,CREDIT,Salary,NEFT,543542.13,2025-03-07 SALARY CREDIT TCS REF:35239 175118.21,synthetic
TXN93617048228,2025-03-07,ACC100005,POS Amazon Bhavnagar,-46430.27,DEBIT,Shopping,POS,497111.86,2025-03-07 POS Amazon Bhavnagar -46430.27,synthetic
TXN94854069946,2025-03-07,ACC100005,POS IRCTC Bahraich,-180.08,DEBIT,Travel,POS,496931.78,2025-03-07 POS IRCTC Bahraich -180.08,synthetic
TXN95539081486,2025-03-07,ACC100005,EMI SBI soluta,-18831.55,DEBIT,EMI,ECS,478100.23,2025-03-07 EMI SBI soluta -18831.55,synthetic
TXN91466017232,2025-03-08,ACC100005,POS Cafe Coffee Day Chapra,-1181.01,DEBIT,Food & Dining,POS,476919.22,2025-03-08 POS Cafe Coffee Day Chapra -1181.01,synthetic
TXN93444045954,2025-03-08,ACC100005,POS Myntra Tenali,-17189.21,DEBIT,Shopping,POS,459730.01,2025-03-08 POS Myntra Tenali -17189.21,synthetic
TXN94915070820,2025-03-08,ACC100005,UPI/harshbehl1683/IRCTC Ref:744976,-7489.67,DEBIT,Travel,UPI,452240.34,2025-03-08 UPI/harshbehl1683/IRCTC Ref:744976 -7489.67,synthetic
TXN95242075902,2025-03-08,ACC100005,UPI/PADMANABHANXITI806/IRCTC REF:919561,-18491.65,DEBIT,Travel,UPI,433748.69,2025-03-08 UPI/PADMANABHANXITI806/IRCTC REF:919561 -18491.65,synthetic
TXN91383016103,2025-03-09,ACC100005,UPI/xdhawan6779/Dominos Ref:390086,-34.73,DEBIT,Food & Dining,UPI,433713.96,2025-03-09 UPI/xdhawan6779/Dominos Ref:390086 -34.73,synthetic
TXN91993025132,2025-03-09,ACC100005,UPI/fbehl2074/McDonalds Ref:937308,-922.77,DEBIT,Food & Dining,UPI,432791.19,2025-03-09 UPI/fbehl2074/McDonalds Ref:937308 -922.77,synthetic
TXN92303029448,2025-03-09,ACC100005,UPI/murtyindira3792/BigBasket Ref:468842,-934.55,DEBIT,Groceries,UPI,431856.64,2025-03-09 UPI/murtyindira3792/BigBasket Ref:468842 -934.55,synthetic
TXN95764085580,2025-03-09,ACC100005,Imps Imps Transfer Ref:151952,130850.11,CREDIT,Transfer,IMPS,562706.75,2025-03-09 Imps Imps Transfer Ref:151952 130850.11,synthetic
TXN95824086587,2025-03-09,ACC100005,NEFT NEFT Transfer Ref:840320,90327.74,CREDIT,Transfer,NEFT,653034.49,2025-03-09 NEFT NEFT Transfer Ref:840320 90327.74,synthetic
TXN96424096856,2025-03-09,ACC100005,POS HP Petrol Pump Visakhapatnam,-2608.8,DEBIT,Fuel,POS,650425.69,2025-03-09 POS HP Petrol Pump Visakhapatnam -2608.8,synthetic
TXN92185027985,2025-03-10,ACC100005,UPI/chahalojasvi9318/Cafe Coffee Day Ref:294039,-261.42,DEBIT,Food & Dining,UPI,650164.27,2025-03-10 UPI/chahalojasvi9318/Cafe Coffee Day Ref:294039 -261.42,synthetic
TXN92330029897,2025-03-10,ACC100005,UPI/guneetmurty2037/Reliance Fresh Ref:569000,-2493.07,DEBIT,Groceries,UPI,647671.2,2025-03-10 UPI/guneetmurty2037/Reliance Fresh Ref:569000 -2493.07,synthetic
TXN92440031523,2025-03-10,ACC100005,UPI/peter123645/Spencer's Ref:536361,-2585.24,DEBIT,Groceries,UPI,645085.96,2025-03-10 UPI/peter123645/Spencer's Ref:536361 -2585.24,synthetic
TXN92771035992,2025-03-10,ACC100005,NETBANKING More Supermarket Ref:495217,-1177.69,DEBIT,Groceries,NETBANKING,643908.27,2025-03-10 NETBANKING More Supermarket Ref:495217 -1177.69,synthetic
TXN95485080350,2025-03-10,ACC100005,NEFT EMI SBI Ref:876160,-13426.18,DEBIT,EMI,NEFT,630482.09,2025-03-10 NEFT EMI SBI Ref:876160 -13426.18,synthetic
TXN90958008865,2025-03-11,ACC100005,IMPS Apartment Rent Ref:633504,-21395.54,DEBIT,Rent,IMPS,609086.55,2025-03-11 IMPS Apartment Rent Ref:633504 -21395.54,synthetic
TXN91966024782,2025-03-11,ACC100005,UPI/chadhaalka8307/Dominos Ref:984204,-1961.0,DEBIT,Food & Dining,UPI,607125.55,2025-03-11 UPI/chadhaalka8307/Dominos Ref:984204 -1961.0,synthetic
TXN95994089173,2025-03-11,ACC100005,NEFT NEFT Transfer Ref:513523,-174315.44,DEBIT,Transfer,NEFT,432810.11,2025-03-11 NEFT NEFT Transfer Ref:513523 -174315.44,synthetic
TXN96089090643,2025-03-11,ACC100005,NEFT IMPS Transfer Ref:805994,-163443.1,DEBIT,Transfer,NEFT,269367.01,2025-03-11 NEFT IMPS Transfer Ref:805994 -163443.1,synthetic
TXN91034010202,2025-03-12,ACC100005,NEFT APARTMENT RENT REF:483271,-7609.71,DEBIT,Rent,NEFT,261757.3,2025-03-12 NEFT APARTMENT RENT REF:483271 -7609.71,synthetic
TXN91419016638,2025-03-12,ACC100005,UPI/nitesh333667/Zomato Ref:729906,-846.34,DEBIT,Food & Dining,UPI,260910.96,2025-03-12 UPI/nitesh333667/Zomato Ref:729906 -846.34,synthetic
TXN93031039791,2025-03-12,ACC100005,Upi/Isha429138/Dmart Ref:714502,-861.73,DEBIT,Groceries,UPI,260049.23,2025-03-12 Upi/Isha429138/Dmart Ref:714502 -861.73,synthetic
TXN94145057019,2025-03-12,ACC100005,POS Flipkart Bhusawal,-6419.41,DEBIT,Shopping,POS,253629.82,2025-03-12 POS Flipkart Bhusawal -6419.41,synthetic
TXN94570064910,2025-03-12,ACC100005,Jio accusamus,-3396.64,DEBIT,Bills,ECS,250233.18,2025-03-12 Jio accusamus -3396.64,synthetic
TXN95132074267,2025-03-12,ACC100005,UPI/DSANDHU4957/IRCTC REF:662451,-559.84,DEBIT,Travel,UPI,249673.34,2025-03-12 UPI/DSANDHU4957/IRCTC REF:662451 -559.84,synthetic
TXN91420016656,2025-03-13,ACC100005,UPI/gautamjani7626/Zomato Ref:935960,-1187.38,DEBIT,Food & Dining,UPI,248485.96,2025-03-13 UPI/gautamjani7626/Zomato Ref:935960 -1187.38,synthetic
TXN91894023664,2025-03-13,ACC100005,Upi/Upkaar728144/Mcdonalds Ref:522553,-167.96,DEBIT,Food & Dining,UPI,248318.0,2025-03-13 Upi/Upkaar728144/Mcdonalds Ref:522553 -167.96,synthetic
TXN93347044514,2025-03-13,ACC100005,POS Amazon Secunderabad,-27906.99,DEBIT,Shopping,POS,220411.01,2025-03-13 POS Amazon Secunderabad -27906.99,synthetic
TXN95564081990,2025-03-13,ACC100005,EMI Loan ipsam,-11216.8,DEBIT,EMI,ECS,209194.21,2025-03-13 EMI Loan ipsam -11216.8,synthetic
TXN91577018953,2025-03-14,ACC100005,Upi/Anvichada2023/Mcdonalds Ref:990380,-1576.52,DEBIT,Food & Dining,UPI,207617.69,2025-03-14 Upi/Anvichada2023/Mcdonalds Ref:990380 -1576.52,synthetic
TXN93201042343,2025-03-14,ACC100005,UPI/gaurangibakshi2747/BigBasket Ref:471066,-772.41,DEBIT,Groceries,UPI,206845.28,2025-03-14 UPI/gaurangibakshi2747/BigBasket Ref:471066 -772.41,synthetic
TXN93312043948,2025-03-14,ACC100005,NETBANKING Spencer's Ref:562965,-1328.22,DEBIT,Groceries,NETBANKING,205517.06,2025-03-14 NETBANKING Spencer's Ref:562965 -1328.22,synthetic
TXN95951088530,2025-03-14,ACC100005,UPI/tripathianusha9394/NEFT Transfer Ref:727112,-81287.11,DEBIT,Transfer,UPI,124229.95,2025-03-14 UPI/tripathianusha9394/NEFT Transfer Ref:727112 -81287.11,synthetic
TXN93144041502,2025-03-15,ACC100005,UPI/zilmilbedi2454/BigBasket Ref:199875,-2236.71,DEBIT,Groceries,UPI,121993.24,2025-03-15 UPI/zilmilbedi2454/BigBasket Ref:199875 -2236.71,synthetic
TXN95991089129,2025-03-15,ACC100005,UPI/boraoeshi1328/NEFT Transfer Ref:719109,-46026.56,DEBIT,Transfer,UPI,75966.68,2025-03-15 UPI/boraoeshi1328/NEFT Transfer Ref:719109 -46026.56,synthetic
TXN96336094946,2025-03-15,ACC100005,POS HP Petrol Pump Naihati,-2990.99,DEBIT,Fuel,POS,72975.69,2025-03-15 POS HP Petrol Pump Naihati -2990.99,synthetic
TXN96488098146,2025-03-15,ACC100005,ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL,-8846.99,DEBIT,Cash,ATM,64128.7,2025-03-15 ATM CASH WITHDRAWAL ATM CASH WITHDRAWAL -8846.99,synthetic
